ProductKey,Fecha de Orden,Fecha de Vencimiento,Fecha de Entrega,Llave de Cliente,NombreCompletoCliente,Numero de Orden,Monto de Venta
467,20230817,20230829,20230824,25273,Karl Rai,SO64431,24.49
467,20231109,20231121,20231116,25312,Erik Ramos,SO70445,24.49
467,20231204,20231216,20231211,25365,Gabrielle Perry,SO72335,24.49
467,20230515,20230527,20230522,25186,Angelica Coleman,SO58068,24.49
467,20230821,20230902,20230828,25258,Micheal Vazquez,SO64697,24.49
467,20230905,20230917,20230912,25216,Rachael Raman,SO65751,24.49
467,20230501,20230513,20230508,25059,Sean Ward,SO57296,24.49
467,20230723,20230804,20230730,12136,Blake Turner,SO62660,24.49
467,20230824,20230905,20230831,12085,Tyler Rodriguez,SO64883,24.49
467,20231026,20231107,20231102,12074,Megan Jenkins,SO69209,24.49
467,20231128,20231210,20231205,11980,Kimberly Richardson,SO71735,24.49
467,20231125,20231207,20231202,11971,Amanda Adams,SO71491,24.49
467,20230610,20230622,20230617,11934,Justin Shan,SO59878,24.49
467,20230331,20230412,20230407,12003,Audrey Munoz,SO55449,24.49
467,20231219,20231231,20231226,12008,Sharon Yuan,SO73413,24.49
467,20230328,20230409,20230404,11999,Johnny Shan,SO55140,24.49
467,20230828,20230909,20230904,11769,Haley Hernandez,SO65109,24.49
467,20230802,20230814,20230809,11782,Barbara Jai,SO63432,24.49
467,20230312,20230324,20230319,11761,Edgar Mehta,SO54302,24.49
467,20231017,20231029,20231024,11736,Sebastian Sanchez,SO68557,24.49
467,20230220,20230304,20230227,11738,Elijah Alexander,SO53019,24.49
467,20230730,20230811,20230806,11754,Janet Ortega,SO63116,24.49
467,20230207,20230219,20230214,11843,Christy Nara,SO52376,24.49
467,20240116,20240128,20240123,11869,Kaitlyn Adams,SO74736,24.49
467,20230926,20231008,20231003,11824,Jill Martin,SO67098,24.49
467,20230322,20230403,20230329,12335,Francisco Ashe,SO54879,24.49
467,20230406,20230418,20230413,12301,Nichole Nara,SO55811,24.49
467,20230112,20230124,20230119,12308,Margaret He,SO51428,24.49
467,20231102,20231114,20231109,12371,Stefanie Subram,SO69870,24.49
467,20230322,20230403,20230329,12372,Darren Prasad,SO54823,24.49
467,20230130,20230211,20230206,12165,Caleb Flores,SO51990,24.49
467,20230526,20230607,20230602,12287,Andre Arun,SO58641,24.49
467,20230406,20230418,20230413,12603,Cole Reed,SO55780,24.49
467,20230718,20230730,20230725,12617,Jake Ma,SO62376,24.49
467,20230528,20230609,20230604,12653,Nichole Andersen,SO58836,24.49
467,20230501,20230513,20230508,12648,Lori Dominguez,SO57299,24.49
467,20231116,20231128,20231123,12564,Marshall Yang,SO70910,24.49
467,20231012,20231024,20231019,12520,Seth Jackson,SO68203,24.49
467,20230825,20230906,20230901,12424,Rebecca Mitchell,SO64928,24.49
467,20231105,20231117,20231112,12426,Cody Cox,SO70129,24.49
467,20230608,20230620,20230615,11233,Todd Li,SO59716,24.49
467,20230404,20230416,20230411,11241,Lisa Cai,SO55623,24.49
467,20230513,20230525,20230520,11240,Anne Hernandez,SO57953,24.49
467,20230703,20230715,20230710,11215,Ana Perry,SO61455,24.49
467,20230329,20230410,20230405,11215,Ana Perry,SO55193,24.49
467,20230725,20230806,20230801,11223,Hailey Patterson,SO62778,24.49
467,20230201,20230213,20230208,11211,Samantha Russell,SO52074,24.49
467,20230621,20230703,20230628,11200,Jason Griffin,SO60565,24.49
467,20231022,20231103,20231029,11195,Megan Henderson,SO68921,24.49
467,20230714,20230726,20230721,11248,Tristan Alexander,SO62127,24.49
467,20231114,20231126,20231121,11300,Fernando Barnes,SO70767,24.49
467,20230704,20230716,20230711,11277,Charles Jackson,SO61499,24.49
467,20230716,20230728,20230723,11277,Charles Jackson,SO62253,24.49
467,20230327,20230408,20230403,11150,Russell Shen,SO55095,24.49
467,20230804,20230816,20230811,11176,Mason Roberts,SO63551,24.49
467,20230327,20230408,20230403,11026,Harold Sai,SO55132,24.49
467,20240112,20240124,20240119,11019,Luke Lal,SO74593,24.49
467,20231011,20231023,20231018,11091,Dalton Perez,SO68151,24.49
467,20230430,20230512,20230507,11068,Tiffany Liang,SO57197,24.49
467,20230215,20230227,20230222,11078,Gina Martin,SO52789,24.49
467,20231026,20231107,20231102,11472,Kenneth Kumar,SO69243,24.49
467,20230720,20230801,20230727,11500,Sarah Simmons,SO62491,24.49
467,20230915,20230927,20230922,11502,Jared Peterson,SO66375,24.49
467,20230811,20230823,20230818,11502,Jared Peterson,SO64009,24.49
467,20231129,20231211,20231206,11330,Ryan Thompson,SO71965,24.49
467,20230122,20230203,20230129,11401,Linda Navarro,SO51589,24.49
467,20230804,20230816,20230811,11411,Devin Ross,SO63594,24.49
467,20231201,20231213,20231208,11368,Edward Miller,SO72126,24.49
467,20230914,20230926,20230921,11677,Charles Walker,SO66335,24.49
467,20230615,20230627,20230622,11622,Gabriel Allen,SO60224,24.49
467,20230328,20230409,20230404,11548,Raymond Sanchez,SO55141,24.49
467,20231023,20231104,20231030,11566,April Shan,SO68992,24.49
467,20230312,20230324,20230319,11510,Seth Roberts,SO54277,24.49
467,20230219,20230303,20230226,11528,Joan Washington,SO52998,24.49
467,20230319,20230331,20230326,11520,Jada Morgan,SO54675,24.49
467,20231206,20231218,20231213,14888,Jasmine Russell,SO72502,24.49
467,20231113,20231125,20231120,14831,Gilbert Xie,SO70683,24.49
467,20230813,20230825,20230820,14727,Anna Bryant,SO64154,24.49
467,20231223,20240104,20231230,14719,Ronnie He,SO73780,24.49
467,20230517,20230529,20230524,14682,Gail Alexander,SO58133,24.49
467,20230810,20230822,20230817,14671,Cristina Lal,SO63994,24.49
467,20230422,20230504,20230429,14791,Ashlee Deng,SO56643,24.49
467,20231104,20231116,20231111,14802,Audrey Moreno,SO70027,24.49
467,20230706,20230718,20230713,14369,Devin Sanchez,SO61621,24.49
467,20230723,20230804,20230730,14348,Alex Scott,SO62692,24.49
467,20230306,20230318,20230313,14623,Benjamin Li,SO53947,24.49
467,20230706,20230718,20230713,14602,Kaylee Kelly,SO61635,24.49
467,20230605,20230617,20230612,14661,Jade Ward,SO59516,24.49
467,20230809,20230821,20230816,14554,Isaac Mitchell,SO63915,24.49
467,20230611,20230623,20230618,14558,Marcel Truempy,SO59950,24.49
467,20230702,20230714,20230709,14254,Tabitha Gill,SO61402,24.49
467,20230922,20231004,20230929,14234,Gina Romero,SO66873,24.49
467,20231127,20231209,20231204,14333,Bobby Suri,SO71661,24.49
467,20230716,20230728,20230723,14347,Tara Goel,SO62282,24.49
467,20230701,20230713,20230708,14319,Renee Sanz,SO61321,24.49
467,20230425,20230507,20230502,14294,Steven Gray,SO56776,24.49
467,20230818,20230830,20230825,14293,Kyle Campbell,SO64487,24.49
467,20230603,20230615,20230610,14138,Vincent He,SO59348,24.49
467,20230611,20230623,20230618,14162,Brett Garcia,SO59906,24.49
467,20230311,20230323,20230318,14127,Lacey Zhang,SO54236,24.49
467,20230804,20230816,20230811,14096,Samuel Green,SO63565,24.49
467,20231008,20231020,20231015,14197,Frank Gill,SO67994,24.49
467,20230205,20230217,20230212,14208,Eugene Xu,SO52310,24.49
467,20230509,20230521,20230516,14056,Nelson Sanz,SO57702,24.49
467,20230317,20230329,20230324,14059,Rodney Ramos,SO54533,24.49
467,20230308,20230320,20230315,13983,Logan Collins,SO54042,24.49
467,20231219,20231231,20231226,13967,Glenn Zhang,SO73502,24.49
467,20230213,20230225,20230220,14011,Roger Shen,SO52717,24.49
467,20231215,20231227,20231222,14033,Melinda Torres,SO73098,24.49
467,20231215,20231227,20231222,13955,Andres Raji,SO73180,24.49
467,20230530,20230611,20230606,13912,Caroline Simmons,SO59115,24.49
467,20230302,20230314,20230309,13915,Allison King,SO53758,24.49
467,20230209,20230221,20230216,13848,Melissa Blue,SO52502,24.49
467,20231010,20231022,20231017,13244,Jose Sharma,SO68128,24.49
467,20230514,20230526,20230521,13180,Leslie Sanz,SO57994,24.49
467,20230313,20230325,20230320,13155,Jay Gutierrez,SO54320,24.49
467,20230208,20230220,20230215,13060,Eugene Zhu,SO52451,24.49
467,20230906,20230918,20230913,13061,Ethan Anderson,SO65846,24.49
467,20231022,20231103,20231029,13042,Alison Pal,SO68895,24.49
467,20230917,20230929,20230924,13009,Mindy She,SO66517,24.49
467,20230609,20230621,20230616,13085,Daniel Harris,SO59803,24.49
467,20231110,20231122,20231117,13077,Alejandro Goel,SO70522,24.49
467,20231116,20231128,20231123,13112,Bianca Gao,SO70937,24.49
467,20230418,20230430,20230425,12953,Catherine Cooper,SO56419,24.49
467,20231227,20240108,20240103,12963,Marcus Anderson,SO74062,24.49
467,20230212,20230224,20230219,12919,Carlos Hill,SO52635,24.49
467,20230314,20230326,20230321,12919,Carlos Hill,SO54395,24.49
467,20230612,20230624,20230619,12940,Steven Rogers,SO60015,24.49
467,20230522,20230603,20230529,12928,Carol Wright,SO58437,24.49
467,20231013,20231025,20231020,12888,Melissa Barnes,SO68318,24.49
467,20230223,20230307,20230302,12878,Gilbert Sun,SO53231,24.49
467,20240124,20240205,20240131,12801,Melody Browning,SO74997,24.49
467,20231126,20231208,20231203,12836,Rodney Munoz,SO71596,24.49
467,20230406,20230418,20230413,12722,Latasha Gomez,SO55787,24.49
467,20231017,20231029,20231024,13722,Luke Campbell,SO68594,24.49
467,20230222,20230306,20230301,13670,Brittney Zeng,SO53139,24.49
467,20230831,20230912,20230907,13697,Jésus Munoz,SO65503,24.49
467,20231205,20231217,20231212,13693,Dominic Gonzalez,SO72410,24.49
467,20230301,20230313,20230308,13756,Kaylee Young,SO53683,24.49
467,20230622,20230704,20230629,13756,Kaylee Young,SO60672,24.49
467,20231124,20231206,20231201,13780,Monica Perez,SO71450,24.49
467,20230222,20230306,20230301,13802,Tina Subram,SO53157,24.49
467,20230317,20230329,20230324,13641,Adrian Watson,SO54532,24.49
467,20230718,20230730,20230725,13646,Terry Yuan,SO62384,24.49
467,20231102,20231114,20231109,13517,Nicolas Sharma,SO69917,24.49
467,20230916,20230928,20230923,13466,Bryce James,SO66460,24.49
467,20231129,20231211,20231206,13441,Omar Zhang,SO71977,24.49
467,20231029,20231110,20231105,13272,Jordan Gonzalez,SO69615,24.49
467,20230604,20230616,20230611,13307,Michelle Stone,SO59445,24.49
467,20230616,20230628,20230623,13263,Kate Anand,SO60251,24.49
467,20230830,20230911,20230906,13318,Amber Perez,SO65410,24.49
467,20230504,20230516,20230511,20093,Megan Clark,SO57478,24.49
467,20230714,20230726,20230721,20395,Katherine Rogers,SO62151,24.49
467,20231202,20231214,20231209,20313,Oscar Bennett,SO72149,24.49
467,20230618,20230630,20230625,20281,Karl Xie,SO60444,24.49
467,20230805,20230817,20230812,20267,Monica Garcia,SO63623,24.49
467,20230306,20230318,20230313,20528,Mason Adams,SO53946,24.49
467,20231209,20231221,20231216,20532,Joan Watson,SO72668,24.49
467,20230704,20230716,20230711,20609,Fernando Bryant,SO61523,24.49
467,20230329,20230410,20230405,20513,Joseph Smith,SO55196,24.49
467,20230321,20230402,20230328,20423,Alicia Goel,SO54805,24.49
467,20240124,20240205,20240131,20745,Mariah Price,SO74987,24.49
467,20230715,20230727,20230722,19681,Morgan King,SO62226,24.49
467,20230602,20230614,20230609,19692,Aaron Edwards,SO59302,24.49
467,20230709,20230721,20230716,19730,Ricardo Black,SO61836,24.49
467,20230412,20230424,20230419,19595,Carl Raji,SO56112,24.49
467,20230531,20230612,20230607,19856,Tammy Madan,SO59164,24.49
467,20231224,20240105,20231231,19908,Pamela Prasad,SO73827,24.49
467,20230606,20230618,20230613,19776,Judith Murphy,SO59596,24.49
467,20231007,20231019,20231014,19767,Ross Serrano,SO67920,24.49
467,20231021,20231102,20231028,19742,Alexia Russell,SO68838,24.49
467,20230410,20230422,20230417,19743,Holly Rana,SO56013,24.49
467,20230228,20230312,20230307,19747,Louis Rai,SO53639,24.49
467,20240112,20240124,20240119,19796,Marshall Xie,SO74586,24.49
467,20230624,20230706,20230701,19801,John Lee,SO60780,24.49
467,20230907,20230919,20230914,19824,Jordan Perry,SO65929,24.49
467,20230920,20231002,20230927,19841,Alexandria Jenkins,SO66735,24.49
467,20231007,20231019,20231014,19374,Paula Ashe,SO67930,24.49
467,20231122,20231204,20231129,19376,Paige Wood,SO71308,24.49
467,20230521,20230602,20230528,19389,Terrence Goel,SO58386,24.49
467,20230308,20230320,20230315,19460,Arthur Diaz,SO54073,24.49
467,20231115,20231127,20231122,19197,Briana Sandoval,SO70828,24.49
467,20230525,20230606,20230601,19189,Morgan Price,SO58613,24.49
467,20230105,20230117,20230112,19320,Bethany Deng,SO51316,24.49
467,20230713,20230725,20230720,19306,Candace Perez,SO62055,24.49
467,20231207,20231219,20231214,19357,Ryan Flores,SO72574,24.49
467,20231209,20231221,20231216,18381,Katherine Ward,SO72698,24.49
467,20231212,20231224,20231219,18372,Jeremiah Thomas,SO72931,24.49
467,20231015,20231027,20231022,18366,Alexandria Richardson,SO68461,24.49
467,20230225,20230309,20230304,18348,Katelyn Roberts,SO53311,24.49
467,20231116,20231128,20231123,18455,Alejandro Wu,SO70896,24.49
467,20231117,20231129,20231124,18596,Gabriella Cooper,SO71014,24.49
467,20230628,20230710,20230705,18573,Andrea Phillips,SO61060,24.49
467,20230413,20230425,20230420,18546,Pieter Wycoff,SO56152,24.49
467,20231206,20231218,20231213,18550,Julia Griffin,SO72460,24.49
467,20231215,20231227,20231222,18566,Bryce Peterson,SO73153,24.49
467,20231122,20231204,20231129,18565,Dalton Bryant,SO71343,24.49
467,20230706,20230718,20230713,18647,Christy Huang,SO61645,24.49
467,20230209,20230221,20230216,18687,Olivia Smith,SO52497,24.49
467,20230526,20230607,20230602,18758,Devin Price,SO58650,24.49
467,20231016,20231028,20231023,18728,Roger Luo,SO68474,24.49
467,20231216,20231228,20231223,18804,Aaron Gonzales,SO73248,24.49
467,20231117,20231129,20231124,18826,Allison Stewart,SO70984,24.49
467,20230605,20230617,20230612,18837,Amanda Hernandez,SO59524,24.49
467,20230802,20230814,20230809,18915,Sydney Gonzalez,SO63450,24.49
467,20231220,20240101,20231227,18905,Samuel Adams,SO73555,24.49
467,20231103,20231115,20231110,18959,Seth Morris,SO69986,24.49
467,20230403,20230415,20230410,19129,Carson Simmons,SO55593,24.49
467,20230605,20230617,20230612,19147,Edward Thomas,SO59518,24.49
467,20230617,20230629,20230624,18983,Destiny Price,SO60344,24.49
467,20231219,20231231,20231226,17779,Madison Patterson,SO73422,24.49
467,20230311,20230323,20230318,17717,Jeremiah Miller,SO54203,24.49
467,20230204,20230216,20230211,17701,Cassidy Washington,SO52259,24.49
467,20230403,20230415,20230410,17702,Jack King,SO55590,24.49
467,20230622,20230704,20230629,17669,Olivia Rivera,SO60692,24.49
467,20230818,20230830,20230825,17897,Darrell Kumar,SO64466,24.49
467,20230819,20230831,20230826,17934,Nelson Gill,SO64540,24.49
467,20230613,20230625,20230620,17796,Eduardo Taylor,SO60057,24.49
467,20230901,20230913,20230908,17849,Wesley He,SO65511,24.49
467,20230906,20230918,20230913,17869,Henry Mehta,SO65870,24.49
467,20240126,20240207,20240202,17851,Warren Tang,SO75054,24.49
467,20231211,20231223,20231218,18279,Rachael Suri,SO72791,24.49
467,20231020,20231101,20231027,18262,Evelyn Rana,SO68745,24.49
467,20230527,20230608,20230603,18154,Calvin She,SO58743,24.49
467,20240128,20240209,20240204,18178,Tracy Goel,SO75117,24.49
467,20231016,20231028,20231023,18201,Karla Xie,SO68524,24.49
467,20231105,20231117,20231112,18224,Vanessa Perry,SO70140,24.49
467,20231118,20231130,20231125,18101,Bailey Turner,SO71042,24.49
467,20231202,20231214,20231209,18092,Eduardo Baker,SO72180,24.49
467,20231123,20231205,20231130,16461,Rosa Wu,SO71364,24.49
467,20231205,20231217,20231212,16216,Charles Mitchell,SO72396,24.49
467,20230301,20230313,20230308,16320,Rachel Simmons,SO53697,24.49
467,20230128,20230209,20230204,16338,Barbara Zhang,SO51884,24.49
467,20231001,20231013,20231008,16336,Jonathan Wright,SO67517,24.49
467,20230303,20230315,20230310,16731,Nicole White,SO53788,24.49
467,20221229,20230110,20230105,16688,Tabitha Gomez,SO51189,24.49
467,20231117,20231129,20231124,16825,Susan Zeng,SO70968,24.49
467,20230131,20230212,20230207,16848,Jessica Thomas,SO52040,24.49
467,20230821,20230902,20230828,16820,Isabella Gray,SO64712,24.49
467,20240121,20240202,20240128,16635,Erick Suri,SO74874,24.49
467,20230723,20230804,20230730,17194,Wyatt Thompson,SO62653,24.49
467,20231125,20231207,20231202,17072,Kaitlin Kapoor,SO71498,24.49
467,20231021,20231102,20231028,17072,Kaitlin Kapoor,SO68814,24.49
467,20231013,20231025,20231020,16866,Alexandra Parker,SO68324,24.49
467,20230203,20230215,20230210,16870,Andrea Morgan,SO52178,24.49
467,20230723,20230804,20230730,16873,Damien Deng,SO62685,24.49
467,20230319,20230331,20230326,16895,Chloe Gonzales,SO54700,24.49
467,20230314,20230326,20230321,16890,Timothy Reed,SO54416,24.49
467,20240116,20240128,20240123,16918,Alexandria Cox,SO74737,24.49
467,20240102,20240114,20240109,16930,Kristen Zhao,SO74277,24.49
467,20230514,20230526,20230521,17050,Cristina Xie,SO58005,24.49
467,20230327,20230408,20230403,17027,Brianna Taylor,SO55109,24.49
467,20231121,20231203,20231128,17005,Priscilla Anand,SO71256,24.49
467,20230620,20230702,20230627,17492,Amanda Price,SO60539,24.49
467,20231107,20231119,20231114,17539,Grace Wilson,SO70270,24.49
467,20230226,20230310,20230305,17569,Mya Price,SO53370,24.49
467,20230620,20230702,20230627,17405,Tamara Wu,SO60557,24.49
467,20230514,20230526,20230521,17348,Ariana Cooper,SO57971,24.49
467,20240127,20240208,20240203,17283,Henry Madan,SO75061,24.49
467,20230703,20230715,20230710,15923,Ricardo Raje,SO61441,24.49
467,20230723,20230804,20230730,15928,Priscilla Pal,SO62641,24.49
467,20230527,20230608,20230603,15943,Richard Watson,SO58752,24.49
467,20230828,20230909,20230904,16011,Maria Murphy,SO65133,24.49
467,20230715,20230727,20230722,15974,Marcus Green,SO62209,24.49
467,20231101,20231113,20231108,16151,Chloe Sanchez,SO69836,24.49
467,20230413,20230425,20230420,16055,Ryan Lee,SO56159,24.49
467,20230420,20230502,20230427,15684,Tyrone Suarez,SO56539,24.49
467,20231207,20231219,20231214,15620,Dominique Subram,SO72521,24.49
467,20230330,20230411,20230406,15626,Eduardo White,SO55382,24.49
467,20231018,20231030,20231025,15659,Angela Rivera,SO68631,24.49
467,20230422,20230504,20230429,15641,Marco Sara,SO56600,24.49
467,20230513,20230525,20230520,15817,Chloe Alexander,SO57921,24.49
467,20230727,20230808,20230803,15773,Dylan Jenkins,SO62903,24.49
467,20230625,20230707,20230702,15762,Garrett Stewart,SO60889,24.49
467,20231208,20231220,20231215,15761,Xavier Thompson,SO72615,24.49
467,20230710,20230722,20230717,15115,Christian Patterson,SO61884,24.49
467,20231218,20231230,20231225,15076,Sheila Ramos,SO73364,24.49
467,20230829,20230910,20230905,15044,Valerie Hu,SO65375,24.49
467,20231124,20231206,20231201,15034,Hector Suarez,SO71429,24.49
467,20231026,20231107,20231102,15138,Monique Hernandez,SO69164,24.49
467,20230806,20230818,20230813,15147,Clarence Chen,SO63692,24.49
467,20230331,20230412,20230407,15186,Leah Yang,SO55393,24.49
467,20231004,20231016,20231011,15214,Amanda Jenkins,SO67742,24.49
467,20231026,20231107,20231102,15222,Cynthia Patel,SO69163,24.49
467,20230805,20230817,20230812,15239,Sergio Rodriguez,SO63627,24.49
467,20231115,20231127,20231122,15266,Briana Suarez,SO70859,24.49
467,20231010,20231022,20231017,15283,Eugene Li,SO68131,24.49
467,20231116,20231128,20231123,15284,Jay Prasad,SO70913,24.49
467,20230803,20230815,20230810,15482,Audrey Rubio,SO63532,24.49
467,20230220,20230304,20230227,15498,Alexandra Washington,SO53030,24.49
467,20231112,20231124,20231119,15536,Victoria Thomas,SO70613,24.49
467,20230707,20230719,20230714,15566,Aaron Foster,SO61714,24.49
467,20230813,20230825,20230820,15379,Amanda Griffin,SO64157,24.49
467,20231207,20231219,20231214,15422,Kelly Griffin,SO72548,24.49
471,20230430,20230512,20230507,26762,Rachael Perez,SO57195,63.50
471,20230805,20230817,20230812,27379,Isabel Ross,SO63637,63.50
471,20231002,20231014,20231009,27250,Virginia Vance,SO67633,63.50
471,20231021,20231102,20231028,27131,Edgar Madan,SO68883,63.50
471,20231120,20231202,20231127,28428,Ebony Alvarez,SO71215,63.50
471,20230105,20230117,20230112,28207,Larry Moreno,SO51312,63.50
471,20231220,20240101,20231227,28194,Lydia Garcia,SO73570,63.50
471,20231222,20240103,20231229,28243,Marcus Cook,SO73699,63.50
471,20230901,20230913,20230908,27692,Isaac Lopez,SO65548,63.50
471,20230911,20230923,20230918,27599,Cory Subram,SO66193,63.50
471,20231128,20231210,20231205,27542,Jessica Rivera,SO71761,63.50
471,20230316,20230328,20230323,29400,Marvin Browning,SO54522,63.50
471,20230104,20230116,20230111,29356,Casey Diaz,SO51297,63.50
471,20230901,20230913,20230908,29472,Lacey Sharma,SO65533,63.50
471,20240127,20240208,20240203,29216,Antonio Wood,SO75066,63.50
471,20230717,20230729,20230724,28534,Sabrina Romero,SO62345,63.50
471,20231008,20231020,20231015,28563,Dennis Cai,SO68023,63.50
471,20230804,20230816,20230811,15382,Kimberly Blue,SO63578,63.50
471,20230725,20230806,20230801,15536,Victoria Thomas,SO62781,63.50
471,20231122,20231204,20231129,15494,Anna Ross,SO71317,63.50
471,20231010,20231022,20231017,15468,Emma Foster,SO68109,63.50
471,20231111,20231123,20231118,15286,Thomas Nelson,SO70547,63.50
471,20230406,20230418,20230413,15273,Brandon Alexander,SO55770,63.50
471,20231028,20231109,20231104,15227,Harold Malhotra,SO69371,63.50
471,20231021,20231102,20231028,15152,Meghan Moreno,SO68862,63.50
471,20230521,20230602,20230528,15779,Jackson Hayes,SO58381,63.50
471,20230806,20230818,20230813,15847,Edward White,SO63726,63.50
471,20231103,20231115,20231110,15874,Samuel Martin,SO69979,63.50
471,20231001,20231013,20231008,16112,Frank Munoz,SO67546,63.50
471,20230426,20230508,20230503,16193,Victor Rubio,SO56822,63.50
471,20230317,20230329,20230324,16044,Connie Rai,SO54560,63.50
471,20231001,20231013,20231008,17288,Dwayne Torres,SO67483,63.50
471,20230329,20230410,20230405,17238,Jordan Patterson,SO55182,63.50
471,20231104,20231116,20231111,17593,Richard Butler,SO70061,63.50
471,20231106,20231118,20231113,17535,Colleen Guo,SO70214,63.50
471,20231029,20231110,20231105,17555,William Smith,SO69617,63.50
471,20231025,20231106,20231101,17411,Jennifer Brooks,SO69127,63.50
471,20231117,20231129,20231124,17424,Spencer Long,SO70991,63.50
471,20231101,20231113,20231108,17004,Krista Torres,SO69838,63.50
471,20230307,20230319,20230314,16959,Carson Foster,SO54021,63.50
471,20230604,20230616,20230611,17027,Brianna Taylor,SO59448,63.50
471,20230516,20230528,20230523,16950,Connor Edwards,SO58086,63.50
471,20231017,20231029,20231024,16859,Jack Kumar,SO68597,63.50
471,20230804,20230816,20230811,16837,Elizabeth Jackson,SO63589,63.50
471,20230701,20230713,20230708,16717,Masaki Umeda,SO61353,63.50
471,20231130,20231212,20231207,16290,Russell Nath,SO72011,63.50
471,20230425,20230507,20230502,18071,Katelyn Campbell,SO56774,63.50
471,20231127,20231209,20231204,18195,Walter Sanz,SO71625,63.50
471,20230125,20230206,20230201,18242,Christine Pal,SO51635,63.50
471,20240115,20240127,20240122,18289,Jaclyn Raji,SO74691,63.50
471,20230723,20230804,20230730,18306,Margaret Lin,SO62630,63.50
471,20230805,20230817,20230812,17937,Heidi Kapoor,SO63630,63.50
471,20240119,20240131,20240126,17708,Timothy Sneath,SO74828,63.50
471,20230517,20230529,20230524,17751,Isaiah Bailey,SO58164,63.50
471,20230830,20230911,20230906,18989,Cindy Suri,SO65415,63.50
471,20230920,20231002,20230927,19145,Adriana Malhotra,SO66723,63.50
471,20231117,20231129,20231124,18970,Jason Roberts,SO70962,63.50
471,20231010,20231022,20231017,18861,Ashley Wood,SO68116,63.50
471,20231030,20231111,20231106,18801,Dawn Yuan,SO69715,63.50
471,20231109,20231121,20231116,18810,Casey Dominguez,SO70399,63.50
471,20230220,20230304,20230227,18707,Marshall She,SO53012,63.50
471,20230720,20230801,20230727,18685,Sean Rogers,SO62494,63.50
471,20231207,20231219,20231214,18457,Olivia White,SO72555,63.50
471,20230318,20230330,20230325,18496,Vincent Zheng,SO54586,63.50
471,20240103,20240115,20240110,18507,Edward Baker,SO74319,63.50
471,20231026,20231107,20231102,19215,Edward Hall,SO69191,63.50
471,20221231,20230112,20230107,19225,Jeremy Watson,SO51242,63.50
471,20231205,20231217,20231212,19476,Sarah Anderson,SO72411,63.50
471,20230416,20230428,20230423,19375,Omar Anand,SO56302,63.50
471,20230215,20230227,20230222,19448,Meagan Fernandez,SO52785,63.50
471,20230413,20230425,20230420,19641,Richard Evans,SO56155,63.50
471,20230315,20230327,20230322,20818,Rachel Powell,SO54471,63.50
471,20230601,20230613,20230608,20689,Connor Green,SO59229,63.50
471,20230828,20230909,20230904,20429,Curtis Gao,SO65138,63.50
471,20231012,20231024,20231019,20479,Andrew Jackson,SO68225,63.50
471,20230529,20230610,20230605,20331,Jeremy Cox,SO58862,63.50
471,20231016,20231028,20231023,20397,Isaiah Gray,SO68491,63.50
471,20231019,20231031,20231026,20098,Alexis Lewis,SO68702,63.50
471,20230520,20230601,20230527,20026,Jasmine Richardson,SO58344,63.50
471,20230614,20230626,20230621,19960,Phil Spencer,SO60164,63.50
471,20230509,20230521,20230516,13322,Elizabeth Patterson,SO57726,63.50
471,20230523,20230604,20230530,13348,Noah Young,SO58527,63.50
471,20240105,20240117,20240112,13798,Tammy Randall,SO74400,63.50
471,20231130,20231212,20231207,13729,Jason Li,SO72042,63.50
471,20230303,20230315,20230310,12983,Gabriella Carter,SO53819,63.50
471,20231121,20231203,20231128,13096,Jonathan Chen,SO71246,63.50
471,20230716,20230728,20230723,13162,Nina Nath,SO62269,63.50
471,20230630,20230712,20230707,13164,Olivia Ward,SO61300,63.50
471,20231109,20231121,20231116,13132,Casey Vazquez,SO70451,63.50
471,20230808,20230820,20230815,13940,Emma Simmons,SO63852,63.50
471,20230626,20230708,20230703,13947,Megan Hughes,SO60928,63.50
471,20231105,20231117,20231112,14022,Taylor Lee,SO70130,63.50
471,20231102,20231114,20231109,13991,Jack Hayes,SO69894,63.50
471,20230430,20230512,20230507,14090,Jennifer Lewis,SO57223,63.50
471,20230614,20230626,20230621,14171,Michele Lal,SO60123,63.50
471,20240128,20240209,20240204,14114,Chloe Martin,SO75109,63.50
471,20230923,20231005,20230930,14269,Tony She,SO66918,63.50
471,20230710,20230722,20230717,14352,Melissa Butler,SO61882,63.50
471,20230612,20230624,20230619,14382,Darren Blanco,SO60019,63.50
471,20230617,20230629,20230624,14790,Terry Tang,SO60323,63.50
471,20231109,20231121,20231116,14824,Miguel Baker,SO70384,63.50
471,20231117,20231129,20231124,14674,Alexis Williams,SO70942,63.50
471,20230507,20230519,20230514,14719,Ronnie He,SO57595,63.50
471,20230301,20230313,20230308,14736,Jack Roberts,SO53702,63.50
471,20230421,20230503,20230428,14878,Marcus Murphy,SO56563,63.50
471,20230312,20230324,20230319,14953,Adrienne Gill,SO54288,63.50
471,20230629,20230711,20230706,11520,Jada Morgan,SO61126,63.50
471,20230407,20230419,20230414,11626,Destiny Rogers,SO55856,63.50
471,20240103,20240115,20240110,11632,Alexandra Jenkins,SO74306,63.50
471,20230114,20230126,20230121,11041,Amanda Carter,SO51460,63.50
471,20230221,20230305,20230228,11178,Nathan Johnson,SO53085,63.50
471,20231231,20240112,20240107,11185,Ashley Henderson,SO74245,63.50
